cell_id,longitude,latitude,stress_score,urbanization_component,vegetation_component,water_component,evidence_strength,stress_quartile,rank,mandal,nearest_place,nearest_place_distance_km
C_081_036,78.527174,13.049961,0.2471,0.2023,0.285,0.2538,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2807,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_054_085,78.967348,13.292506,0.2471,0.1351,0.3435,0.2626,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2808,Thavanampalle,N/A (Requires Authoritative Settlement Gazetteer),
C_081_033,78.500224,13.049961,0.247,0.3245,0.3676,0.0488,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2809,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_027_078,78.904466,13.535051,0.247,0.0856,0.3503,0.3052,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2810,Sodam,N/A (Requires Authoritative Settlement Gazetteer),
C_013_088,78.994298,13.660815,0.247,0.2184,0.377,0.1456,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2811,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_064_047,78.625988,13.202674,0.2469,0.2366,0.3766,0.1274,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2812,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_054_104,79.138028,13.292506,0.2468,0.2796,0.332,0.1287,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2813,Penumuru,N/A (Requires Authoritative Settlement Gazetteer),
C_054_044,78.599039,13.292506,0.2468,0.2279,0.4493,0.0632,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2814,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_106_006,78.257679,12.825382,0.2467,0.3869,0.1978,0.1556,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2815,Gudupalle,N/A (Requires Authoritative Settlement Gazetteer),
C_080_055,78.697854,13.058944,0.2467,0.1336,0.3497,0.2567,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2816,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_085_038,78.54514,13.014028,0.2467,0.3211,0.2959,0.1231,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2817,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_097_043,78.590056,12.90623,0.2466,0.2727,0.4661,0.001,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2818,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_104_013,78.320561,12.843348,0.2466,0.3506,0.2122,0.1768,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2819,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_094_029,78.464292,12.93318,0.2466,0.1508,0.4038,0.1854,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2820,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_033_058,78.724803,13.481152,0.2465,0.2101,0.4649,0.0645,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2821,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_042_097,79.075146,13.400304,0.2464,0.0975,0.3801,0.2617,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2822,Puthalapattu,N/A (Requires Authoritative Settlement Gazetteer),
C_125_026,78.437342,12.654702,0.2462,0.2385,0.1688,0.3314,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2823,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_078_042,78.581073,13.07691,0.2462,0.3302,0.3789,0.0295,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2824,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_057_104,79.138028,13.265557,0.2461,0.2587,0.3694,0.1104,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2825,Penumuru,N/A (Requires Authoritative Settlement Gazetteer),
C_064_127,79.344641,13.202674,0.246,0.2114,0.2741,0.2525,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2826,Palasamudram,N/A (Requires Authoritative Settlement Gazetteer),
C_103_015,78.338528,12.852332,0.246,0.3527,0.1638,0.2214,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2827,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_082_045,78.608022,13.040978,0.2459,0.128,0.2527,0.357,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2828,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_040_090,79.012264,13.41827,0.2458,0.166,0.1609,0.4103,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2829,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_048_150,79.557362,13.346405,0.2457,0.169,0.2542,0.3141,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2830,Nagari,N/A (Requires Authoritative Settlement Gazetteer),
C_071_065,78.787685,13.139792,0.2457,0.2549,0.4789,0.0033,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2831,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_099_016,78.347511,12.888264,0.2456,0.0977,0.1854,0.4536,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2832,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_057_128,79.353624,13.265557,0.2455,0.2225,0.2861,0.2279,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2833,Srirangarajapuram,N/A (Requires Authoritative Settlement Gazetteer),
C_025_086,78.976331,13.553017,0.2454,0.1095,0.2118,0.4149,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2834,Pulicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_067_056,78.706837,13.175725,0.2454,0.1991,0.3783,0.1588,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2835,Palamaner,N/A (Requires Authoritative Settlement Gazetteer),
C_103_011,78.302595,12.852332,0.2453,0.2937,0.1982,0.244,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2836,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_008_091,79.021247,13.705731,0.2453,0.1361,0.4289,0.1709,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2837,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_116_021,78.392426,12.735551,0.2453,0.1995,0.2313,0.3052,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2838,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_058_134,79.407523,13.256573,0.2452,0.2229,0.2142,0.2983,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2839,Palasamudram,N/A (Requires Authoritative Settlement Gazetteer),
C_076_044,78.599039,13.094877,0.2452,0.2674,0.3087,0.1595,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2840,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_032_058,78.724803,13.490135,0.2451,0.2697,0.4069,0.0586,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2841,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_007_091,79.021247,13.714714,0.245,0.2126,0.3884,0.1339,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2842,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_038_125,79.326674,13.436236,0.245,0.0732,0.2324,0.4293,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2843,Vedurukuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_078_039,78.554123,13.07691,0.2449,0.2398,0.4258,0.0691,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2844,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_097_041,78.57209,12.90623,0.2448,0.2036,0.319,0.2119,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2845,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_093_027,78.446325,12.942163,0.2448,0.29,0.3289,0.1156,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2846,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_069_109,79.182944,13.157759,0.2447,0.1693,0.3709,0.1939,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2847,Gudipala,N/A (Requires Authoritative Settlement Gazetteer),
C_037_124,79.317691,13.44522,0.2446,0.2212,0.3482,0.1644,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2848,Vedurukuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_054_064,78.778702,13.292506,0.2445,0.2228,0.5098,0.001,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2849,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_104_021,78.392426,12.843348,0.2445,0.3009,0.2056,0.2269,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2850,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_048_041,78.57209,13.346405,0.2445,0.2302,0.3579,0.1454,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2851,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_047_129,79.362607,13.355388,0.2444,0.1304,0.2694,0.3334,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2852,Srirangarajapuram,N/A (Requires Authoritative Settlement Gazetteer),
C_103_029,78.464292,12.852332,0.2443,0.1806,0.2601,0.2921,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2853,Ramakuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_067_077,78.895483,13.175725,0.2443,0.1682,0.4017,0.1631,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2854,Bangarupalem,N/A (Requires Authoritative Settlement Gazetteer),
C_058_113,79.218877,13.256573,0.2443,0.2627,0.2179,0.2522,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2855,Gangadhara Nellore,N/A (Requires Authoritative Settlement Gazetteer),
C_051_094,79.048197,13.319455,0.2442,0.2463,0.2071,0.2791,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2856,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_064_102,79.120062,13.202674,0.2441,0.2428,0.3861,0.1035,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2857,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_048_059,78.733786,13.346405,0.244,0.1647,0.433,0.1343,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2858,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
C_070_128,79.353624,13.148776,0.244,0.1146,0.3112,0.3062,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2859,Palasamudram,N/A (Requires Authoritative Settlement Gazetteer),
C_109_019,78.37446,12.798433,0.244,0.2476,0.2184,0.2662,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2860,Gudupalle,N/A (Requires Authoritative Settlement Gazetteer),
C_083_030,78.473275,13.031995,0.2438,0.1963,0.3079,0.2273,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2861,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_118_004,78.239713,12.717584,0.2438,0.3207,0.4045,0.0063,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2862,Gudupalle,N/A (Requires Authoritative Settlement Gazetteer),
C_118_020,78.383443,12.717584,0.2438,0.2149,0.1811,0.3353,Moderate (Compound Urban/Water Signal),Q3: Moderate-High Relative Stress,2863,Kuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_041_069,78.823618,13.409287,0.2437,0.2748,0.3898,0.0665,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2864,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_052_037,78.536157,13.310472,0.2436,0.208,0.2922,0.2305,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2865,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_105_021,78.392426,12.834365,0.2435,0.3173,0.2591,0.1539,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2866,Santhipuram,N/A (Requires Authoritative Settlement Gazetteer),
C_090_043,78.590056,12.969113,0.2435,0.1526,0.277,0.301,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2867,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_033_050,78.652938,13.481152,0.2435,0.1548,0.3766,0.1991,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2868,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_050_088,78.994298,13.328439,0.2434,0.1152,0.1679,0.447,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2869,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_014_090,79.012264,13.651832,0.2434,0.1862,0.4742,0.0698,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2870,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_033_075,78.877517,13.481152,0.2434,0.1352,0.5178,0.0773,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2871,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_050_086,78.976331,13.328439,0.2433,0.1131,0.3248,0.2921,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2872,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_089_042,78.581073,12.978096,0.2431,0.242,0.4198,0.0675,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2873,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_015_090,79.012264,13.642849,0.2431,0.138,0.3906,0.2007,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2874,Rompicherla,N/A (Requires Authoritative Settlement Gazetteer),
C_061_169,79.728042,13.229624,0.2431,0.0167,0.0659,0.6469,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2875,Vijayapuram,N/A (Requires Authoritative Settlement Gazetteer),
C_057_062,78.760736,13.265557,0.2428,0.1866,0.3309,0.2109,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2876,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_071_041,78.57209,13.139792,0.2428,0.2016,0.204,0.3229,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2877,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_040_101,79.111079,13.41827,0.2426,0.1956,0.1291,0.4031,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2878,Puthalapattu,N/A (Requires Authoritative Settlement Gazetteer),
C_074_113,79.218877,13.112843,0.2426,0.2118,0.4579,0.058,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2879,Gudipala,N/A (Requires Authoritative Settlement Gazetteer),
C_058_062,78.760736,13.256573,0.2425,0.22,0.4184,0.0891,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2880,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_067_102,79.120062,13.175725,0.2425,0.3171,0.3583,0.0521,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2881,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_082_048,78.634972,13.040978,0.2422,0.2569,0.4631,0.0065,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2882,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_036_088,78.994298,13.454203,0.2422,0.2469,0.3229,0.1569,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2883,Irala,N/A (Requires Authoritative Settlement Gazetteer),
C_108_017,78.356494,12.807416,0.2422,0.202,0.3525,0.1719,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2884,Gudupalle,N/A (Requires Authoritative Settlement Gazetteer),
C_043_057,78.71582,13.391321,0.2421,0.2067,0.4933,0.0262,Moderate (Same-Sensor Spectral Agreement),Q3: Moderate-High Relative Stress,2885,Chowdepalle,N/A (Requires Authoritative Settlement Gazetteer),
C_065_108,79.173961,13.193691,0.2421,0.1368,0.3134,0.2761,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2886,Chittoor,N/A (Requires Authoritative Settlement Gazetteer),
C_043_037,78.536157,13.391321,0.2421,0.1536,0.4275,0.1454,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2887,Punganur,N/A (Requires Authoritative Settlement Gazetteer),
C_050_080,78.922433,13.328439,0.242,0.0705,0.1054,0.5502,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2888,Thavanampalle,N/A (Requires Authoritative Settlement Gazetteer),
C_079_047,78.625988,13.067927,0.2419,0.1723,0.1753,0.3779,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2889,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_054_098,79.084129,13.292506,0.2419,0.1897,0.4425,0.0937,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2890,Puthalapattu,N/A (Requires Authoritative Settlement Gazetteer),
C_078_038,78.54514,13.07691,0.2418,0.2605,0.3896,0.0753,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2891,Venkatagirikota,N/A (Requires Authoritative Settlement Gazetteer),
C_042_120,79.281759,13.400304,0.2418,0.0828,0.2138,0.4287,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2892,Vedurukuppam,N/A (Requires Authoritative Settlement Gazetteer),
C_070_106,79.155994,13.148776,0.2416,0.1869,0.4139,0.1241,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2893,Gudipala,N/A (Requires Authoritative Settlement Gazetteer),
C_038_097,79.075146,13.436236,0.2416,0.2416,0.2869,0.1962,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2894,Puthalapattu,N/A (Requires Authoritative Settlement Gazetteer),
C_057_081,78.931416,13.265557,0.2416,0.2349,0.3398,0.15,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2895,Bangarupalem,N/A (Requires Authoritative Settlement Gazetteer),
C_047_151,79.566345,13.355388,0.2414,0.2591,0.2536,0.2116,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2896,Nagari,N/A (Requires Authoritative Settlement Gazetteer),
C_078_054,78.688871,13.07691,0.2414,0.1936,0.3791,0.1516,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2897,Baireddipalle,N/A (Requires Authoritative Settlement Gazetteer),
C_026_063,78.769719,13.544034,0.2413,0.1616,0.3307,0.2315,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2898,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_059_062,78.760736,13.24759,0.2413,0.1883,0.3237,0.2119,Moderate (Compound Moisture/Vegetation Stress),Q3: Moderate-High Relative Stress,2899,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_062_050,78.652938,13.220641,0.2413,0.1653,0.4135,0.1451,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2900,Gangavaram,N/A (Requires Authoritative Settlement Gazetteer),
C_043_099,79.093112,13.391321,0.2412,0.2061,0.4297,0.0878,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2901,Puthalapattu,N/A (Requires Authoritative Settlement Gazetteer),
C_035_069,78.823618,13.463186,0.2412,0.3065,0.3124,0.1048,High (Multi-Source Convergence),Q3: Moderate-High Relative Stress,2902,Somala,N/A (Requires Authoritative Settlement Gazetteer),
C_048_055,78.697854,13.346405,0.2411,0.1582,0.4273,0.1379,Low (Single Evidence Family),Q3: Moderate-High Relative Stress,2903,Peddapanjani,N/A (Requires Authoritative Settlement Gazetteer),
